marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,35211176,R2PWLOWRQ32NYY,B00OV4SPSK,181373444,"Acetyl L-Carnitine 500mg - Alcar Supports Better Brain Function, Energy, and Memory Related Tasks - 120 Vegetarian Capsules",Health & Personal Care,5,0,0,N,Y,Great Focus Enhancer,"Nice even energy in the morning. No jitters, but great focus enhancer.",2015-08-31
US,9905557,R3DQ3GLICAEQOW,B007X5N63S,693402420,Bon Ami 04030 Powder Cleaner (Pack of 2),Health & Personal Care,4,2,2,N,Y,"I prefer Bon Ami than Bar Keepers Friend, updating: silvers cleaners","The reason I bought this as my beloved husband gave me sets of All-Clad many many years ago (don't tell him, I hate them for high maintenance reasons). My go to cookware either Visions cookware/Corningware stove top, or Simax as they are low maintenance and foods taste better (my liking) compare w/ All-Clad (slightly having metal taste, esp. soups). I only using All-Clad for searing meats/seafood and eggs and using Bar Keeper Friends to clean them.  After using BKF and Bon Ami, I prefer Bon Ami (original ingredients) better than BKF as: 1. Bon Ami have no odour hence BKF have strong (chemical?) odour and cost me headache 2. Bon Ami isn't irritate my hands (slightly dry only) hence BKF is (itchy) though I wish Bon Ami packaging have different design so can be closed after used Another thing BA isn't making All-Clad sets shiny like BKF, only clean dove though I can still see my face in them :D which the fact I don't really care. Most important things are I have no headache and itchy skin when using the product Bon Ami is better choice for me  updating oct 2015: just cleans my husband's silver necklace from bali ,, wow ,, omg! cleans, sparkling again as if we bought it like a decade ago now he is wearing it again w big smile, getting ready for his boys night out w his mates so happy making hubby happy ,, thank you bon ami ,, thank you amazon",2015-08-31
US,21501719,R3KA1HFJSU3DLA,B00FJQFJX8,863210067,"Sleep Mask by Bedtime Bliss® - Contoured & Comfortable With Moldex® Ear Plug Set. Includes Carry Pouch for Eye Mask and Ear Plugs - Great for Travel, Shift Work & Meditation",Health & Personal Care,4,0,0,N,Y,but SO COMFORTABLE. blocks out all the light and the ear ...,"Kind of bulky, but SO COMFORTABLE. blocks out all the light and the ear plugs are perfect. i always need earplugs so that's nice that they give it to you. I was in desperate need of an eye mask, so this fits my needs just right",2015-08-31
US,31015478,R2MS0VEF7E3TQS,B0086S9FCC,405742426,PRICKLY PEAR RED FRUIT POWDER: 3-PACK (A Nopal Cactus Fruit Dehydrated Powder) 3 Resealable Mylar Bags providing a 3 Mo. Supply for a Healthy Inflammation Response,Health & Personal Care,5,0,1,N,Y,Good fruit powder,Good quality product,2015-08-31
US,49340958,R2AQC6OH0XOEEU,B00UW8563G,407252291,Shiatsu Neck Massager Pillow - Shiatsu Massager w/ Heated Balls - Shiatsu Back Massager - Kneading Shiatsu Massager - Free Car Charger Included,Health & Personal Care,5,0,1,N,N,Neck & Back Massager Pillow Makes a Great Gift!,"This neck and back massager pillow is amazing!  When I first pulled it out of the box, I thought it might be a little uncomfortable because the kneading balls stuck out more than I had imagined that they would.  However, when I tried it out, I was shocked by how good it felt.  I tried it on my lower back, my upper back, my neck, and my legs.  I love that it included a car adapter!  My husband and I go on long road trips every summer, and this massager pillow is small enough that we will definitely be carrying it with us.  The biggest problem with this neck and back massager is that it should come as a set of two so couples don't fight over whose turn it is to use it!  I'm giving this item five stars, but there are two other things I wish LiBa would address.  First, I wish that the heating element would get a little bit hotter.  Second, I wish they would add straps that would allow me to just strap the pillow on to my body so I could keep using it as I walk around and do things.  A person can dream, right?!  I was fortunate to purchase this item for review during a promotional period. These are my honest and unbiased opinions based only on my experience with the product.  I would buy this product again without hesitation!  If you have anyone in your life who has neck or back pain, this would make a thoughtful gift that the receiver will appreciate for a long time.",2015-08-31
US,26888852,REEII28XNSVD,B00HK61L3C,284004219,"Ubervita W700 Thermogenic Hyper Metabolizer Capsules, 60 Count",Health & Personal Care,5,0,0,N,Y,Great Product!,"I've been taking this thermogenic for about 3 weeks.  I have noticed my appetite is slightly suppressed and beginning to see some weight loss.  However, the scale is remaining about the same.  I am chalking it up to losing some weight but gaining muscle at the same time.  I also just got the ABS supplement and hope that will help provide more definition to my ABS.  We shall see!  I like the product so far.",2015-08-31
US,7123366,R12LF9FX51HM6S,B00V178TOU,948197304,"BEST Fat Burner, Metabolism Booster, Appetite Suppressant & Energy Enhancer, Ultimate Weight Loss Thermogenic Supplement For Men & Women (30 Day Supply of KrazeXL)",Health & Personal Care,1,4,48,N,Y,Don't waste your money on this stuff,I am on my 3rd week and instead of losing weight I have gained 4 pounds. Don't waste your money on this stuff.,2015-08-31
US,12181495,R1R5QEEW1FXSB2,B00KR4NRYU,734229233,"Lilian Fache Vitamin C High Potency Eye Area Serum Facial Skin Care, 30ml",Health & Personal Care,1,0,1,N,Y,Won't buy again,I did not like this product at all. Waste of my money.,2015-08-31
US,20896755,R2RDR9IB92WU0N,B00NCRE4GO,742322693,"United Surgical Tens 7000 Tens Unit - Tens Machine for Pain Management, Back Pain and Rehabilitation",Health & Personal Care,5,0,1,N,Y,Excellent product. It does exactly what the more expensive ...,"Excellent product. It does exactly what the more expensive units do, and I use it multiple times daily and have had no problems.",2015-08-31
US,45786663,RX9556CXF2MBD,B00JC1POSG,608321015,JBtek Black Replacement Usb Charger Cable Compatible For Fitbit Flex Band Wireless Activity Bracelet (Charger Cable),Health & Personal Care,5,0,0,N,Y,Five Stars,It's been doing its job so no complaints from me.,2015-08-31
US,26250755,RXAV8UN6GYQGE,B004L5L63U,767163056,GNC Women's Ultra Mega® Without Iron and Iodine 180 Caplets,Health & Personal Care,3,5,5,N,N,Read the label before purchasing to make sure you get one without sucralose,"I have autoimmune thyroiditis, so I was looking for a multivitamin without iodine. Iodine-free multis are nearly impossible to find, so I was thrilled to find out that GNC made one for women, and I ran right out to buy two bottles. After getting home, I read the bottle more closely and discovered that they contain sucralose. I was SO disappointed. Sucralose kills off good gut bacteria and has other negative side effects.  I can't figure out why a company that promotes health would put sucralose in their vitamins. I don't need my vitamins to taste sugary for the few seconds they are in my mouth before I swallow.  If GNC feels sweetness is a necessity, I would prefer stevia, or even actual sugar to the sucralose.  ****UPDATE: I emailed GNC a while ago, requesting that they remove the sucralose from this vitamin.  I just checked their new bottles, and the bottle lists stevia instead of sucralose.  Kudos GNC.  I doubt it was my email that did the trick, but maybe they received several like minded requests.",2015-08-31
US,29312993,R2YBBA3S8FITJQ,B00L5G82D0,757776597,Outback Pain Relief,Health & Personal Care,5,0,0,N,Y,Five Stars,Thanks for the great pain relief!,2015-08-31
US,109546,R2XX1ING9X6SW3,B00MPWW0P4,5388839,Male Enhancement Formula - Increases Drive and Stamina - With Tongkat Ali + L-Arginine + Ginseng + Zinc - Boost Performance - Pure Natural Supplement for Men by Huntington Labs (60 tablets),Health & Personal Care,5,4,5,N,Y,i bought this for my husband,"ashamed as he may be, i had to buy this for my husband because he has been experiencing lack of energy in that location and of course i want to help in any way i can so i have been giving this to him with his knowledge. my smiles were evident one night when it just stood there ready for action.",2015-08-31
US,50657459,R5JYYWR4HYK11,B000GCAVH4,803512949,"Twinlab Super Enzyme Caps, Maximum Strength, 200 Capsules",Health & Personal Care,5,0,0,N,Y,Five Stars,great product,2015-08-31
US,39560915,R3EDC5J44KVZR7,B00JY6V31G,409153713,The Monzcare R-CUP Reusable Menstrual Cup Blue Size 2,Health & Personal Care,5,0,1,N,Y,Love this lil baby!,"I love this! I was skeptical that this would fit into my lifestyle, but after my first cycle I am so happy I tried it. Not a single leak, no need to make sure I packed enough tampons for the day, and best of all: no need to replace every few hours!<br />True, if you're squeamish about your anatomy or blood, this probably won't work for you. It is a very natural product, that's part of the reason I bought it! Better for our environment and will save me a bundle over time. Buy this and experience the awesome benefits it offers.",2015-08-31
US,14902182,R1PZ2F4CI0C7YN,B00FGZUQNA,446030973,Protein Powder For Women - Her Natural Whey Protein Powder For Weight Loss & To Support Lean Muscle Mass - Low Carb - Gluten Free - rBGH Hormone Free - Naturally Sweetened with Stevia - Designed For Optimal Fat Loss,Health & Personal Care,5,0,0,N,N,Great Product,I received this product at a discount in order to review it and provide feedback. I really like this protein powder. It is great blended in with greens and fruit for an extra boost of protein. I've also used it in my iced coffee as well as on it's own. I like that is sweetened with Stevia instead of artificial ingredients. I would order this again.,2015-08-31
US,967019,R1O9YX2X9L192Y,B00322LLGA,53943997,Garden of Life Vegetarian Multivitamin Supplement for Women - Vitamin Code Women's Raw Whole Food Vitamin with Probiotics,Health & Personal Care,5,0,0,N,N,Worth the cost,"This vitamin is the best one that I've tried by far!!! I've used countless brands New Chapter, Megafood, The Synergy Company etc. and this one is the only one that I have noticed a difference with.",2015-08-31
US,31150608,R1GWQH5YN5HXSP,B00FP0HB1G,262615339,Milliard NON-GMO Emulsifying Wax Pastilles NF .,Health & Personal Care,5,0,0,N,Y,and love it. It works very well for the homemade ...,"I have ordered this product before, and love it.  It works very well for the homemade lotion I make, and it turns out great.",2015-08-31
US,20229622,R1717IBRILK90R,B0080G0UP6,947844161,Herbal Lozenges- Honey Lemon & Hyssop- 2 oz.,Health & Personal Care,5,0,0,N,Y,Very Beneficial for asthma and throat conditions,very mild flavor  Help with my asthma when my throat cant take it any more,2015-08-31
US,43386694,R15C9F2DJD4ZPB,B003B3OOPA,910404207,"Nature's Way Extra Virgin Organic Coconut Oil, 32-Ounce",Health & Personal Care,4,0,0,N,Y,Four Stars,Expensive!,2015-08-31
US,23866724,R166N966TVQ9KU,B008KP69HK,91329728,Strict Leather Ride Me Mouth Gag With Dildo,Health & Personal Care,3,0,0,N,Y,Small,Harness needs to be bigger,2015-08-31
US,2625020,R26YR0QBIESQMP,B00WQB4I0E,520462083,"ARK's Brick Stick XXT Textured Chew Necklace Made in the USA (very firm, Blue)",Health & Personal Care,4,0,0,N,Y,Four Stars,Brick its self is really nice. However the string it comes on snapped 2 days after buying it!,2015-08-31
US,48292175,RLH8PFODDZBZA,B00AHCW1PS,129438478,Stadler Form JASMINE Aroma Diffuser - White,Health & Personal Care,5,0,0,N,Y,This is by far the best diffuser I own,"This is by far the best diffuser I own. (and I have 4 besides this one)  Love the stylist look, it is so quiet and will run for a full 24 hours if set on intermittent.  I will definitely replace my other diffusers with another Jasmine when they die off.  Please don't change the style!",2015-08-31
US,39728268,RYRL4PEP7U83Q,B00LHWUCDA,50012303,"Perfect Fit Armour Tug Lock Cock Ring, Black",Health & Personal Care,2,0,0,N,Y,Two Stars,Shaft and sac were super tight fitting. uncomfortable after a few seconds. from plug to front is very short.,2015-08-31
US,44834977,R33321K7TUJGS8,B008RJV1RM,542443847,Depend Underwear for Women Moderate Absorbency Economy Plus Pack,Health & Personal Care,5,0,0,N,Y,... my mother and she said she likes the fit better on these than the Silhouettes we had been,Got these for my mother and she said she likes the fit better on these than the Silhouettes we had been getting,2015-08-31
US,12822104,R335ED4F9AS176,B000VHE7EW,53081444,Sportsheets Sports Cuffs and Tethers Kit,Health & Personal Care,4,2,2,N,Y,Does The Trick,If they have tiny wrists you will have excessive Velcro.  Definitely more for play than functionality.,2015-08-31
US,37039571,R1I4YW4PPT72GM,B00BR1FSU8,578937298,Mr. Clean Magic Eraser,Health & Personal Care,5,0,0,N,Y,One of my favorite items to clean the house with,"One of my favorite items to clean the house with. We use these in the bathtub. I also have one for around the house to clean off fingerprints, etc. from walls.",2015-08-31
US,17747349,R2JI9YYXIIPR29,B003950R2E,749052695,"Nasopharyngeal Airway (28 Fr., 9.3mm) with Surgilube",Health & Personal Care,5,0,0,N,Y,Five Stars,Thank you for helping me complete my trauma bag.,2015-08-31
US,37757447,RCARF58TT68EC,B0045CFN24,36054582,Swanson Magnesium (Taurate) 100 mg 120 Tabs,Health & Personal Care,5,0,3,N,Y,High quality,Hard to find this formulation,2015-08-31
US,17280380,R2M8XDONK5IZZO,B00315RGKS,111929147,"15-20 mmHg Compression Support Pantyhose Medical Stockings Color: Nude, Size: Small",Health & Personal Care,4,1,1,N,Y,Four Stars,They work great. Durable if you hand wash them and true to size.,2015-08-31
US,7176860,R2ON8WFGP786EZ,B00PHVXIQA,710708835,Tea Tree Essential Oils by Sun Essentials,Health & Personal Care,5,0,0,N,Y,Bye bye Excema,Excellent product,2015-08-31
US,35511890,R38IWY4CAIZJT7,B00F53XFMC,498125958,DOCTOR HOY�S Natural Pain Relief Gel,Health & Personal Care,5,0,0,N,Y,Dr. Hoy is my fave.,This is my favorite pain lotion. The shipping speed was excellent and the pkg as minimal as possible.,2015-08-31
US,35701842,RVTD3S6KZDS3A,B00ZV2D86K,578285420,"Luvs Diapers sz 3, 222 ct (Old Version)",Health & Personal Care,5,0,0,N,Y,Choose this Brand,"Great diapers and great value. The only diapers which are better quality, Pampers, are much more expensive. I have three children so I've used a lot of different brands and I choose Luvs.",2015-08-31
US,33566487,R3L9W9VZ9USFVJ,B003X00ZWW,300115995,Tiniboy 36 Gauge Lancets - Box of 100,Health & Personal Care,1,1,1,N,Y,Not a fan,"(To be fair, I'll mention that the lancets were purchased in 2012, so things could have changed.)  I can't compare these with others because these are the first I've used. However, I'm sure the others can't be as bad.  I had three problems:  1) Needles are not of consistent length. You can imagine why this would be bad, I'm sure.  2) Needles are bent to one side on most of them - perhaps a 10 degree angle, but enough to be painful.  3) This sounds hard to believe, but I'd swear that at the base of some of them, the metal is wedge-shaped like an arrowhead. With problem #1, it's easy to cause that to contact skin.",2015-08-31
US,16362361,R1HY7FKH1EP2JH,B00SCPB9KU,463068935,"Acc U Rate Pro Series CMS 500DL Fingertip Pulse Oximeter Blood Oxygen Saturation Monitor with silicon cover, batteries and lanyard",Health & Personal Care,5,1,1,N,Y,Smokers will hate you after you get this,"I was surprised these are so inexpensive. Soon after I received it, I went around checking my neighbors' fingers. I should mention that most of my neighbors are heavy smokers in denial about the damage they are doing to their lungs. They all have stories about some relative who smoked like a chimney and lived to a ripe old age. But I shut them right up when all the smokers consistently got lower readings than the non-smokers. I don't smoke, and have to suffer their second hand smoke when they sit outside our apartments to smoke. This is the reason I never open my front window to get fresh air circulating. But they can never again pretend they are not slowly killing themselves. Revenge is sweet.",2015-08-31
US,13504631,R3JMV6JEFE7LBT,B012NZQD28,736168813,"#1 Respiratory Essential Oil & Sinus Relief Blend - Supports Allergy Relief, Breathing, Congestion Relief, & Respiratory Function - 100% Organic Therapeutic & Aromatherapy Grade - 15ml",Health & Personal Care,5,0,0,N,N,A Great Natural Allergy-Treatment Alternative To VIX Vapor Rub,"Each spring and fall my family gets the worst allergies imaginable. Sneezing, sniffling, watery eyes- you name it. We have every symptom imaginable, and our stuffy little house does not help. I have always been into herbal remedies (read a few of my other reviews if you enjoy herbal alternatives yourself for my opinions on other products), so when I saw this aroma therapy oil targeted towards colds and allergies, I knew I had to try it. I have lightly experimented with aroma therapy in the past, but haven't delved too deeply into a lot of the medical properties. I mainly just used lavender oil as a sleep aid- so the idea that this one could help with allergies was very interesting to me,<br /><br />I have a woodstove in my home. All essential oils that I use in terms of aroma therapy I add to some water and then let them evaporate into the air by placing them on my woodstove in a ceramic bowl. This scent is very interesting and robust- a bit spicy and strong, but immediately upon opening the bottle you can sense the medical properties in it. It has that very citrus/pine smell that you'd expect from something that is going to help you in a respiratory manner.<br /><br />It's fall time in Alaska, which means with the change of seasons we're all having sneezing fits up the wazoo. It seemed like the prime time to try out this oil! One morning when my eyes were particularly puffy and my girl's nose was particularly sniffly, I decided to heat some of this oil up and see how well it worked. It took a while to dissipate into my small home, but over the day I did gradually feel better- which is very unique for me. Typically if I start the morning with allergies, they'll progressively get worse throughout the day. On the other hand, with the constant dissipation of this oil into the air- I think it counteracted my allergies and allowed my sinuses to feel better rather than worse.<br /><br />I definitely noticed that my eyes weren't as watery and I could breathe a bit better. My daughter wasn't sneezing as much; which is always a blessing because wiping little noses all day is never a fun activity. Luckily, my family hasn't yet caught a cold or some other respiratory illness since I've had this oil- but when they do, I know I'll be pulling it out (and at that point I'll come back and update my review for the results there). I can say that it definitely had an impact on my ability to breathe during my allergy spell, and overall did seem to soothe my sinuses. I assume this works in a similar way to VIX Vapor Rub- but it's an herbal alternative, which (in my mind) makes it a better alternative.My daughter wasn't sneezing as much; which is always a blessing because wiping little noses all day is never a fun activity. Luckily, my family hasn't yet caught a cold or some other respiratory illness since I've had this oil- but when they do, I know I'll be pulling it out (and at that point I'll come back and update my review for the results there). I can say that it definitely had an impact on my ability to breathe during my allergy spell, and overall did seem to soothe my sinuses. I assume this works in a similar way to VIX Vapor Rub- but it's an herbal alternative, which (in my mind) makes it a better alternative.",2015-08-31
US,37008817,R2A5O2IKMZXL4X,B00E7AYJ2O,143806532,BulkSupplements Vitamin B5 Calcium Pantothenate / Pantothenic Acid,Health & Personal Care,5,1,1,N,N,Gummy glob but works great!,"Works great for my acne. I have previously been taking Source Naturals for several years to manage my cystic acne. I have now been taking Bulk Supplements for almost 3 weeks and I can say it works equally well. In common with Source Naturals I have to increase my dosage to 6 grams or more in the week before menses, (but it works out lot cheaper), as my acne gets that week. It tastes awful and doesn't dissolve completely leaving a gummy glob, but I swish it around my glass and down the glob with water and leave my body to dissolve it, it seems fine. Another great product from Bulk Supplements.",2015-08-31
US,29800163,R3KROBKRUC2I5T,B00M9MRTEW,508815204,Vinilin 50ml ( Shostakovsky Balsam ),Health & Personal Care,4,0,0,N,Y,Four Stars,Great product...my gums are getting better<br /><br />!,2015-08-31
US,30587476,R3ILUT6BIX5S30,B000POJL9M,810884631,INCH-MASTER® Waistband Stretcher,Health & Personal Care,5,0,0,N,Y,Good fit,Works great. Must be wet,2015-08-31
US,48872127,R90DLS8I2RWIB,B000EEZB0G,844739958,"Method Daily Granite Cleaner, Apple Orchard, 28 Ounce",Health & Personal Care,5,1,2,N,Y,Gives countertops a strek-free clean glow,"I have used lots of cleaners for our stone and this is hands down my favorite one. It is the only cleaner that leaves the granite with a nice, streak free glow. Other cleaners made the stone look dull or streaky. At first the pump leaked when squirting, but that has since resolved. I will not use anything else!",2015-08-31
US,2259587,R3I8JWMJJ03X9F,B00GIX52KG,980761811,Realistic Ur3 Refresh Powder,Health & Personal Care,1,0,0,N,N,but it's literally just corn starch which is super cheap at the grocery store,"It works, but it's literally just corn starch which is super cheap at the grocery store.",2015-08-31
US,51823706,RBVB67GZWKY6D,B004WPJBF4,434799418,"Playtex Sport Tampons, Unscented",Health & Personal Care,5,0,0,N,Y,"they're tampons.... come on, really ...","they're tampons....come on, really?! they seem to do the job that they were intended for...and no, no photos are necessary...",2015-08-31
US,48802317,R1CIGX2SCV3CL5,B00AY915CY,147681458,BulkSupplements Pure MSM (Methysulfonylmethane) Powder,Health & Personal Care,5,0,0,N,Y,So far So good!,"Product delivery was timely and the price is really good for the amount you receive, which should last quite a while. I also like that it comes in a resealble foil pouch to protect it from light. This is my first time taking msm but so far so good!",2015-08-31
US,15398722,R2L5XH95RH6HZE,B000YCMLQ0,280235048,High Absorption CoQ10 w/ Bioperine (400mg),Health & Personal Care,4,0,0,N,Y,Four Stars,2 purchase,2015-08-31
US,16699232,R3IS0JVA972QNU,B0058HXI1S,282713170,"SCANDINAVIAN FORMULAS NOZOVENT ANTI-SNORE, 2 CT",Health & Personal Care,2,0,0,N,Y,"Open, but still loud.","So, this did not stop my snoring.<br />What it DID do, was open-up my nasal passages for cleared nostrils and easier breathing.<br />Sadly, I did not find it comfortable - but did enjoy the open airways.",2015-08-31
US,8019898,R2OGF2L24I3GV4,B00CMK8M1A,596331043,Scott Extra Soft 1-Ply Unscented Bathroom Tissue 12 pk,Health & Personal Care,5,0,0,N,Y,Great product,The best,2015-08-31
US,11782386,R1TAQ0NZM2Q50W,B00E0GL9GY,70347828,Phonak Hearing Aid Micro Tubes,Health & Personal Care,4,3,3,N,Y,Four Stars,Tubes did not come with &#34;domes&#34;(?) to fit into ear canal.,2015-08-31
US,42589316,R3TZF3OGQ8NADW,B00Y3CNK6M,513161558,Skyway Raven Tobacco Pipe Ashtray with Cork Knocker and 2 Pipe Stand Large - Black,Health & Personal Care,5,5,5,N,Y,cool!,"Heavy, great quality, and attractive. It holds even a longer stemmed pipe. Very cool piece, worth the money!",2015-08-31
US,13192993,R3MJRALTDLZPIV,B00NZQSBMK,815313965,Parent Teeny Toes Diapers 2p,Health & Personal Care,3,0,0,N,Y,"they work just fine,.","They are hard to get out of the package without taking a bunch out with them.  Other than that, they work just fine,.",2015-08-31
US,199434,R3N5JCSLVE6W0W,B010R3DGBE,875930828,Dreft Stage 2: Active Baby 150 oz. HEC Liquid Detergent,Health & Personal Care,5,0,0,N,Y,Five Stars,Love it. Got it later than expected.,2015-08-31
US,11683562,R3BMCD2DRL39GM,B00HK61L3C,284004219,"Ubervita W700 Thermogenic Hyper Metabolizer Capsules, 60 Count",Health & Personal Care,5,0,0,N,Y,Five Stars,Excellent,2015-08-31
US,21500635,R2GNTEWAK04BIC,B00UW8563G,407252291,Shiatsu Neck Massager Pillow - Shiatsu Massager w/ Heated Balls - Shiatsu Back Massager - Kneading Shiatsu Massager - Free Car Charger Included,Health & Personal Care,5,1,3,N,N,I have issues in my lower back and boy this feels great and helps to relieve me of my pain,This really works well. I have issues in  my lower back and boy this feels great and helps to relieve me of my pain.  My daughter and I fuss about who is going to use it first.  It is easy to control and use.Love the portability of it also.  II use it at home and work Use code to get and opinion is all mine,2015-08-31
US,50070879,RX2I6783K2VOW,B004M379W8,130075655,"Depend FIT-FLEX Incontinence Underwear for Women, Maximum Absorbency",Health & Personal Care,5,0,0,N,Y,Five Stars,Good value!,2015-08-31
US,32117318,R3D5NNSSUDKE9Y,B00BKZJGGS,88645509,"Medline Wheelchair Armrest Pads, Navy",Health & Personal Care,3,1,1,N,Y,Pad not Pads,"Seems to be a quality product but while the description states &#34;Armrest Pads&#34;, there is only 1 pad in the package",2015-08-31
US,37243032,R2CEIXLRL6G5AM,B00E3X5K6Y,622318473,"Acid Reflux Wedge Pillow (32""x30""x7"") with Memory Foam Overlay and Removable Microfiber Cover ""BIG"" by Medslant. Recommended size for GERD and other sleep issues.",Health & Personal Care,5,0,0,N,N,Great product!,I bought this and it is great!,2015-08-31
US,32319018,R2Z9WDX34WYD98,B00JL2TURM,46751382,pureSOL Konjac Facial Sponge - Activated Charcoal,Health & Personal Care,5,0,0,N,Y,Great sponge!!,Really like this sponge for cleaning my face. It is the gentlest and best facial exfoliating sponge I've ever used.,2015-08-31
US,39975926,R1OFVTGLKA9HWI,B00DJEHQ7E,624164957,"Gorgeous 5.5"" Tobacco Wooden Pipe",Health & Personal Care,2,0,0,N,Y,did not last long,It fell apart in 2 weeks!,2015-08-31
US,15867807,R2L2I9ZKEUEA1R,B0039NN124,498562342,"Dr. Scholl's OdorX All Day Deod Powder. 6.25 Ounces, (Pack of 3)",Health & Personal Care,5,0,0,N,Y,Five Stars,helps my shoes stay fresh.,2015-08-31
US,12965342,R2LOZPO7PSDKC4,B00LLKJIQ0,871825395,"Pure Sun Naturals Pure and Potent Forskolin Weight Loss Supplement, Fat Burner 20 Percent Coleus Forskohlii Standardized, 90 Capsules",Health & Personal Care,1,1,3,N,Y,One Star,"Sorry, but this supplement did absolutely nothing for me",2015-08-31
US,2193178,RG2CEEX44FLCA,B00K6OWCT2,212747791,Vida Cora Phytoceramides Professional Strength with Antioxidants and Multi-Vitamins 120 Capsules,Health & Personal Care,5,0,0,N,Y,I love the natural supplement!,"I’m only 32 years old, but the aging symptoms really came as a shocker to me. I didn’t find a satisfactory solution as I tried almost all the brands of multi-vitamins and antioxidants. So, I was looking for a natural solution on the internet and thanks God, I discovered Phytoceramides. I ordered it immediately and received intact within a quickest possible time. I used it and got results within a couple of weeks as it helped me for skin hydration and cell restoration and looking much younger. I would definitely love to continue the organic product!",2015-08-31
US,10162203,R1A2LOI41UG54P,B007HP04UM,388972681,Cycle Support - Iron Labs Nutrition: On Cycle Protection & Liver Assist (120 Capsules),Health & Personal Care,4,0,0,N,Y,Four Stars,"Good stuff, don't take a PH without it or something like it.",2015-08-31
US,31910375,R1VZW0L64713TG,B00OVV51W6,255176382,"TOENAIL CUTTER-Podiatrist's Favorite-Made in ITALY-5 INCH-Perfect Precision, Accuracy-Professional StainlessSteel Clippers-Heavy Duty-Top Quality",Health & Personal Care,3,6,8,N,Y,They COST MORE because they're worth more??? HA !!!,"I was so excited to open up my Amazon Prime box to get at these marvelous gems..... my heart was pounding in anticipation of just holding these Italian precision made tools in my hands. Bummer! As I was slipping them out of their plastic sleeve I noticed how beautiful and sleek they were; however, on the underside where two metal pieces meet together was a sharp little burr that caught on the skin of my finger! Somebody in quality control over there in Italy needs to lay off the Vino and do a better job of catching boo boos - I will say that these things do seem to work fairly well but I have very small hands. To be perfectly honest I believe I could've purchased a pair of these things for less than $15 but I thought I'd splurge and get something supposedly way better for over $41..... I am learning some lessons.........",2015-08-31
US,10716715,R1S6E2PZP8NEQQ,B005S1CHKC,652357011,Drive Medical Four Wheel Rollator with Fold Up Removable Back Support,Health & Personal Care,5,0,0,N,Y,"Really works, great value","Just terrific, very easy to assemble, turns on a dime , so easy to move with it.  A walker with a basket  and seat is a MUST. Doesn't seem to be marking my softwood floors and rolls easily on carpet as well.",2015-08-31
US,48553650,R75AB07WV6Z40,B007RZWGUI,653804698,Ezy Dose Weekly,Health & Personal Care,4,0,0,N,Y,Pill holder,Got this for myself. Its pretty but way smaller than I expected. I am using it but can't fit all my vitamins in it. I will keep it though. Fast shipping,2015-08-31
US,52939165,R2DWTQCFZ9LO6F,B00VXKB7RG,648396730,Copper Compression Recovery Knee Sleeve - GUARANTEED Highest Copper Content With Infused Fit! Best Copper Compression Knee Brace / Support For Men And Women. Wear Anywhere,Health & Personal Care,5,0,0,N,Y,Great product.,Great product.  Great customer service.,2015-08-31
US,289096,RQBINN2V31UTJ,B00KS6WULS,18672382,FitMiss Delight Healthy Nutrition Shake for Women,Health & Personal Care,4,0,0,N,Y,I love it but I didn't get a scoop and how ...,I love it but I didn't get a scoop and how much is one serving to just put in my blender bottle?,2015-08-31
US,49092720,R1A11CIP17A3WU,B007S3WNPC,446074845,Raw Rolling Papers Perforated Wide Cotton Filter Tips 10 Pack = 500 Tips,Health & Personal Care,5,0,0,N,Y,Five Stars,Great product when rolling. easy to use and very helpful.,2015-08-31
US,34146651,R2RDW0SGZ1SDAG,B00YHJNRB4,505621419,"Miracle Vitamin Green Coffee Bean Extract Natural Weight Loss Supplement, 60 Caps",Health & Personal Care,4,0,0,N,N,Gave me lots of energy!,"I'm only giving 4 stars because I haven't been taking the product long enough to see if I will lose weight with it or not. Since starting this product a few days ago I can say that I have had no harsh side effects like jitters, headaches or nausea, I've only had more energy and a suppressed appetite. I am on a diet plan already so I am hoping with the addition of this product my weight loss will increase, currently I am losing 1-2 pounds per week and would love for this product to bump me up to 2-3 pounds per week, but we shall see. These pills are also very easy to swallow, I take them with a full glass of water. I received this item complimentary for testing purposes and I am sharing my honest and unbiased opinion about the product here with you.",2015-08-31
